x,y,z,r,g,b
87,123,0.6866828,38,53,41
88,123,0.6887839,34,50,34
89,123,0.69843185,25,41,25
90,123,0.71149695,32,48,32
91,123,0.72006285,38,53,36
92,123,0.7189783,25,41,23
93,123,0.71246356,18,33,16
94,123,0.70279884,29,44,26
95,123,0.69355,36,52,30
96,123,0.68415254,22,41,16
97,123,0.6734002,24,43,16
98,123,0.66299284,26,45,18
99,123,0.6531231,26,45,18
100,123,0.64257836,26,45,18
101,123,0.63110304,29,48,21
102,123,0.6200342,33,52,25
103,123,0.6101477,37,55,29
104,123,0.5998729,29,48,21
105,123,0.58851856,31,50,23
106,123,0.5762936,33,52,25
107,123,0.56203634,33,52,25
108,123,0.54567546,32,51,24
109,123,0.52584916,32,51,24
110,123,0.50126994,30,49,22
111,123,0.47429618,26,45,18
112,123,0.44944465,48,64,38
113,123,0.42955962,40,56,28
114,123,0.41548723,37,53,28
115,123,0.40282002,44,59,34
116,123,0.38770425,45,60,36
117,123,0.36872143,41,56,31
118,123,0.34679502,40,55,30
119,123,0.3250225,44,59,37
120,123,0.30873057,54,70,48
121,123,0.29966816,50,66,43
122,123,0.29899037,44,59,37
123,123,0.30133194,49,65,43
124,123,0.29850835,56,72,51
125,123,0.28089082,49,65,43
126,123,0.21199833,73,87,70
54,124,0.17849323,58,82,93
55,124,0.25688908,48,86,96
56,124,0.2796067,18,55,60
57,124,0.2851539,43,76,77
58,124,0.28870457,36,71,67
59,124,0.29703605,21,56,51
60,124,0.3139615,19,57,48
61,124,0.33876172,7,48,37
62,124,0.36839756,4,48,37
63,124,0.39854097,38,73,57
64,124,0.4272834,24,50,34
65,124,0.4499999,40,59,41
66,124,0.46135113,44,64,48
67,124,0.46047306,36,55,40
68,124,0.45471323,28,48,31
69,124,0.4519212,30,50,33
70,124,0.45499882,34,57,43
71,124,0.46308327,41,64,49
72,124,0.4743092,24,47,33
73,124,0.48776188,23,45,32
74,124,0.5019055,42,64,53
75,124,0.51460403,51,72,63
76,124,0.52444303,43,65,57
77,124,0.5350002,54,75,69
78,124,0.5474133,58,81,75
79,124,0.56152135,42,64,53
80,124,0.58199465,32,47,36
81,124,0.6083968,32,45,34
82,124,0.6352951,31,44,33
83,124,0.6571187,29,42,31
84,124,0.6693593,29,42,31
85,124,0.6705669,30,43,32
86,124,0.66425705,32,45,33
87,124,0.6592959,33,47,34
88,124,0.662542,30,43,31
89,124,0.6760416,22,34,21
90,124,0.6929792,31,44,30
91,124,0.7052729,41,53,40
92,124,0.70693374,28,42,24
93,124,0.7021042,19,33,16
94,124,0.6935619,26,41,23
95,124,0.6844873,30,47,24
96,124,0.6750484,30,49,24
97,124,0.6650577,29,48,21
98,124,0.65509087,26,45,18
99,124,0.64514184,25,44,17
100,124,0.6347201,25,44,17
101,124,0.62360984,28,47,19
102,124,0.6129202,32,51,24
103,124,0.6031108,37,55,29
104,124,0.59269893,31,50,23
105,124,0.5820578,29,48,21
106,124,0.570702,28,47,19
107,124,0.5577526,29,48,21
108,124,0.5432798,28,47,19
109,124,0.52510756,26,45,18
110,124,0.50129396,28,47,19
111,124,0.47331575,29,48,21
112,124,0.44592237,32,49,23
113,124,0.4234954,42,56,31
114,124,0.4069219,43,56,34
115,124,0.39269942,36,50,28
116,124,0.37776685,36,50,28
117,124,0.35995683,43,56,34
118,124,0.3398759,47,59,38
119,124,0.31931496,44,57,37
120,124,0.3022889,51,65,44
121,124,0.29102817,47,59,40
122,124,0.28891262,43,56,36
123,124,0.29031804,57,71,54
124,124,0.28441426,53,67,50
125,124,0.2565724,40,53,36
126,124,0.17690693,75,85,73
55,125,0.21669245,53,84,95
56,125,0.26376012,29,59,69
57,125,0.27483422,41,70,72
58,125,0.28160837,17,49,45
59,125,0.29197747,16,48,43
60,125,0.3099536,42,74,67
61,125,0.33475536,13,53,43
62,125,0.36596683,0,33,24
63,125,0.3970295,41,72,58
64,125,0.42303866,30,55,41
65,125,0.44256952,33,54,34
66,125,0.45183071,30,50,33
67,125,0.4499811,26,47,30
68,125,0.44415247,32,52,36
69,125,0.44373938,42,60,45
70,125,0.44929177,42,65,50
71,125,0.45846552,38,60,47
72,125,0.47093114,24,47,33
73,125,0.4856874,21,43,30
74,125,0.50016737,33,55,45
75,125,0.51160365,47,68,57
76,125,0.51834875,45,67,59
77,125,0.5256101,42,64,56
78,125,0.5360501,40,64,56
79,125,0.5498028,37,58,52
80,125,0.56937087,44,57,50
81,125,0.5937208,40,52,42
82,125,0.618742,34,48,37
83,125,0.63847667,36,49,38
84,125,0.6471831,38,51,41
85,125,0.6437012,38,51,41
86,125,0.63445497,33,47,34
87,125,0.6292781,28,41,29
88,125,0.63474345,24,37,25
89,125,0.65136623,19,32,21
90,125,0.67077786,29,42,28
91,125,0.68649536,34,48,33
92,125,0.6925893,24,38,21
93,125,0.69028777,21,34,17
94,125,0.6835844,25,40,22
95,125,0.67540175,23,40,17
96,125,0.66608375,31,48,24
97,125,0.656695,32,51,24
98,125,0.64749646,33,52,25
99,125,0.63798815,36,54,28
100,125,0.62733465,36,54,28
101,125,0.6156775,33,52,25
102,125,0.60437024,31,50,23
103,125,0.59401363,30,49,22
104,125,0.583748,30,49,22
105,125,0.573776,26,45,18
106,125,0.56306493,26,45,18
107,125,0.55109936,29,48,21
108,125,0.5377999,30,49,22
109,125,0.5211879,30,49,22
110,125,0.4994605,32,51,24
111,125,0.47244382,37,55,29
112,125,0.4429695,29,43,21
113,125,0.4161404,44,57,36
114,125,0.396116,48,60,40
115,125,0.38159922,34,49,26
116,125,0.36872122,30,44,22
117,125,0.3526284,41,54,32
118,125,0.33347502,45,58,38
119,125,0.31326073,41,54,33
120,125,0.29543903,34,49,28
121,125,0.28264216,44,57,41
122,125,0.27946016,52,66,49
123,125,0.27957737,63,75,58
124,125,0.26841456,43,56,40
125,125,0.21619904,48,58,47
55,126,0.1945459,60,82,95
56,126,0.25485194,41,66,76
57,126,0.27025583,36,59,65
58,126,0.27903733,19,45,44
59,126,0.2896322,30,55,53
60,126,0.30802247,52,79,73
61,126,0.33230862,33,65,57
62,126,0.3618858,19,51,44
63,126,0.3913229,45,73,60
64,126,0.4140169,32,55,41
65,126,0.43012214,29,50,30
66,126,0.43755552,21,41,24
67,126,0.43519962,21,41,24
68,126,0.429758,31,51,34
69,126,0.43128535,44,64,48
70,126,0.43950853,44,67,52
71,126,0.45167056,37,59,45
72,126,0.46786234,13,37,24
73,126,0.48486155,21,43,30
74,126,0.5004138,21,43,32
75,126,0.51132274,24,47,36
76,126,0.5170178,28,52,45
77,126,0.52428204,23,48,41
78,126,0.5352809,16,41,33
79,126,0.54823434,23,45,38
80,126,0.56424373,40,53,45
81,126,0.5828442,37,49,42
82,126,0.6018306,36,49,38
83,126,0.61599827,38,51,41
84,126,0.6198331,43,55,45
85,126,0.61288947,42,54,44
86,126,0.60259116,34,48,36
87,126,0.59818304,28,41,29
88,126,0.60563076,25,38,26
89,126,0.6239992,23,36,24
90,126,0.6455171,29,42,28
91,126,0.66483974,29,42,28
92,126,0.67643553,21,33,19
93,126,0.67782986,26,40,25
94,126,0.67361164,31,44,30
95,126,0.6662859,21,36,18
96,126,0.6566753,29,45,22
97,126,0.6472638,30,49,22
98,126,0.6384093,33,52,25
99,126,0.6294171,37,55,29
100,126,0.6194108,38,56,30
101,126,0.6081923,34,53,26
102,126,0.5965895,30,49,22
103,126,0.58562,25,44,17
104,126,0.57480067,30,49,22
105,126,0.56442004,26,45,18
106,126,0.5537324,28,47,19
107,126,0.54250544,33,52,25
108,126,0.5303792,34,53,26
109,126,0.5157674,31,50,23
110,126,0.49681568,32,51,24
111,126,0.4715243,37,55,29
112,126,0.44107148,32,47,24
113,126,0.4115999,38,52,31
114,126,0.38980052,42,55,34
115,126,0.3759173,38,52,31
116,126,0.36511412,36,50,29
117,126,0.35045025,37,51,30
118,126,0.33086002,40,53,36
119,126,0.31065047,41,54,37
120,126,0.2946111,34,49,31
121,126,0.28305843,49,60,48
122,126,0.2770289,52,65,51
123,126,0.27051127,55,68,54
124,126,0.2454597,49,60,48
125,126,0.17106666,80,90,80
55,127,0.16359392,57,69,78
56,127,0.23973303,50,66,76
57,127,0.2675635,34,54,57
58,127,0.27843818,33,54,54
59,127,0.28910184,41,65,59
60,127,0.30649167,33,59,54
61,127,0.3301442,22,51,42
62,127,0.35540408,22,51,42
63,127,0.3789032,25,54,42
64,127,0.39775088,26,50,34
65,127,0.4103976,29,49,32
66,127,0.4164923,25,45,31
67,127,0.41596386,21,41,26
68,127,0.41280147,24,44,30
69,127,0.41488215,34,54,41
70,127,0.42461723,42,60,48
71,127,0.440151,40,60,49
72,127,0.45970136,18,38,25
73,127,0.47884476,32,54,42
74,127,0.49838114,26,45,36
75,127,0.51378375,13,37,26
76,127,0.522353,29,51,41
77,127,0.5305563,29,51,41
78,127,0.5407114,19,42,31
79,127,0.5507389,30,49,40
80,127,0.5612931,26,41,32
81,127,0.5720725,28,42,31
82,127,0.5824131,31,44,33
83,127,0.5892793,36,51,38
84,127,0.58922553,42,54,44
85,127,0.5830492,41,55,43
86,127,0.57520044,37,50,38
87,127,0.57302403,31,47,33
88,127,0.581191,31,44,32
89,127,0.5994887,28,43,30
90,127,0.6228012,31,44,30
91,127,0.6449936,24,40,24
92,127,0.6608894,21,33,19
93,127,0.6662248,31,47,31
94,127,0.6637925,38,51,37
95,127,0.65652496,23,38,21
96,127,0.64697033,28,44,21
97,127,0.6376829,26,45,18
98,127,0.62847304,28,47,22
99,127,0.6191825,30,49,22
100,127,0.6097104,31,50,25
101,127,0.59998024,31,50,23
102,127,0.5891893,29,48,23
103,127,0.57798487,28,47,19
104,127,0.56674206,31,50,25
105,127,0.55578834,28,47,19
106,127,0.54470664,30,49,24
107,127,0.53340304,37,55,29
108,127,0.52198243,37,55,31
109,127,0.5092376,29,48,21
110,127,0.49280122,26,45,21
111,127,0.4698893,30,47,23
112,127,0.44034746,31,45,24
113,127,0.41054404,24,38,17
114,127,0.38849467,26,41,19
115,127,0.37614444,38,52,31
116,127,0.36770293,40,53,31
117,127,0.3541031,31,48,24
118,127,0.33346117,31,48,24
119,127,0.3133385,41,56,34
120,127,0.3005831,48,64,42
121,127,0.29214668,53,68,51
122,127,0.2827165,44,58,44
123,127,0.26610988,44,56,43
124,127,0.2130425,60,73,64
56,128,0.20995708,56,69,74
57,128,0.26254058,53,67,69
58,128,0.27696243,38,55,55
59,128,0.28855842,33,54,51
60,128,0.30682114,25,52,44
61,128,0.3293061,19,49,36
62,128,0.3481874,23,52,40
63,128,0.3623817,26,53,42
64,128,0.37428537,19,38,29
65,128,0.3831894,29,45,36
66,128,0.39044932,30,47,37
67,128,0.3958031,25,42,32
68,128,0.3988184,24,41,31
69,128,0.40264168,29,45,36
70,128,0.411539,31,48,38
71,128,0.42779624,25,44,34
72,128,0.4486318,68,82,74
73,128,0.46806496,31,50,41
74,128,0.49077803,22,38,26
75,128,0.5113903,31,51,38
76,128,0.5256297,32,52,40
77,128,0.5356052,26,47,33
78,128,0.543493,28,48,34
79,128,0.5498008,29,45,32
80,128,0.55463433,22,38,25
81,128,0.5573482,25,42,29
82,128,0.5602367,37,52,40
83,128,0.56224716,41,57,42
84,128,0.5616759,31,47,33
85,128,0.55995667,17,34,18
86,128,0.55772644,28,43,28
87,128,0.56001276,47,64,48
88,128,0.56877625,37,52,37
89,128,0.5858219,31,49,32
90,128,0.6088984,25,41,25
91,128,0.6314991,19,37,21
92,128,0.6484695,19,34,19
93,128,0.6554928,21,38,22
94,128,0.65340525,26,42,26
95,128,0.6463424,30,45,28
96,128,0.63746214,26,43,21
97,128,0.6286396,21,37,12
98,128,0.6191003,24,41,18
99,128,0.6092837,32,49,25
100,128,0.5999877,29,45,23
101,128,0.59138596,17,33,8
102,128,0.5811031,19,36,12
103,128,0.5697601,32,49,25
104,128,0.55888385,28,44,22
105,128,0.5483905,37,53,30
106,128,0.53698134,41,56,34
107,128,0.52457565,34,51,28
108,128,0.51294297,37,53,31
109,128,0.5011929,43,58,36
110,128,0.48624083,37,53,31
111,128,0.46577585,23,40,17
112,128,0.43791172,32,47,29
113,128,0.40835568,37,48,31
114,128,0.386452,41,54,33
115,128,0.3755173,43,56,34
116,128,0.36889586,37,53,28
117,128,0.3568581,31,50,21
118,128,0.33727676,33,55,25
119,128,0.31882265,42,64,33
120,128,0.30822307,49,70,43
121,128,0.3006484,28,49,24
122,128,0.28781092,49,66,48
123,128,0.26371822,40,54,42
124,128,0.19633879,71,80,75
56,129,0.1686131,59,66,70
57,129,0.2440998,42,54,55
58,129,0.2727036,43,57,57
59,129,0.28935397,32,53,50
60,129,0.30970636,28,52,45
61,129,0.32983857,34,60,50
62,129,0.340881,18,48,34
63,129,0.34470543,31,57,47
64,129,0.34925845,28,47,41
65,129,0.35654885,32,48,43
66,129,0.36736274,29,44,40
67,129,0.37977186,18,33,29
68,129,0.38987294,12,29,24
69,129,0.39730123,18,33,29
70,129,0.4063049,21,37,28
71,129,0.4201813,19,36,26
72,129,0.436839,53,69,59
73,129,0.45363438,30,47,37
74,129,0.47579107,24,41,29
75,129,0.49891838,29,45,33
76,129,0.51803285,24,41,29
77,129,0.5304868,24,41,29
78,129,0.5372221,34,51,38
79,129,0.5407549,38,54,42
80,129,0.5414019,43,59,44
81,129,0.5389021,29,47,30
82,129,0.53902304,22,40,23
83,129,0.54019856,29,47,30
84,129,0.54235846,32,50,33
85,129,0.5453923,26,44,28
86,129,0.5489745,23,41,24
87,129,0.5555753,26,44,28
88,129,0.5663737,31,49,32
89,129,0.58342046,28,45,29
90,129,0.6045946,23,41,24
91,129,0.62448704,21,38,22
92,129,0.6392898,19,37,21
93,129,0.6458608,23,41,24
94,129,0.6438152,26,44,28
95,129,0.6367426,29,47,28
96,129,0.6278556,29,44,26
97,129,0.61875516,24,41,18
98,129,0.6091984,24,41,18
99,129,0.5995053,28,44,22
100,129,0.5900764,26,43,21
101,129,0.5811003,24,41,18
102,129,0.57111573,28,44,22
103,129,0.56029904,34,51,29
104,129,0.5496053,31,48,25
105,129,0.5394646,38,54,32
106,129,0.5283367,37,53,31
107,129,0.5161975,30,47,24
108,129,0.50419676,32,49,26
109,129,0.49222,40,55,33
110,129,0.47769135,37,53,31
111,129,0.4585343,26,43,21
112,129,0.432774,32,43,26
113,129,0.4039644,33,44,28
114,129,0.3809261,36,50,29
115,129,0.3692217,41,54,32
116,129,0.362931,38,54,29
117,129,0.35260448,33,52,23
118,129,0.33600324,33,55,23
119,129,0.32022104,40,60,29
120,129,0.31008732,43,65,34
121,129,0.30004057,31,53,25
122,129,0.2820752,45,63,41
123,129,0.2456619,47,58,45
124,129,0.16579507,80,87,80
57,130,0.21304889,40,52,53
58,130,0.26894677,45,59,59
59,130,0.29224586,32,53,50
60,130,0.31353188,28,52,45
61,130,0.3306622,43,69,57
62,130,0.33546486,12,43,30
63,130,0.333091,30,56,45
64,130,0.3349255,51,69,64
65,130,0.34230912,52,67,63
66,130,0.35419747,44,58,54
67,130,0.36909872,31,47,42
68,130,0.38352558,25,41,36
69,130,0.39536595,29,44,40
70,130,0.4061819,33,50,41
71,130,0.4173039,34,51,42
72,130,0.42794052,32,49,40
73,130,0.43943882,28,44,34
74,130,0.45666352,31,48,36
75,130,0.47786888,29,45,33
76,130,0.49837065,18,34,23
77,130,0.5125247,22,38,26
78,130,0.51977944,33,50,37
79,130,0.5224628,34,51,38
80,130,0.5224231,48,65,49
81,130,0.52141553,29,47,30
82,130,0.5239985,17,34,18
83,130,0.527198,23,41,24
84,130,0.53183323,30,48,31
85,130,0.53768903,26,44,28
86,130,0.54543924,22,40,23
87,130,0.5559093,21,38,22
88,130,0.568889,25,43,26
89,130,0.5861735,24,42,25
90,130,0.6045318,23,41,24
91,130,0.61988753,22,40,23
92,130,0.6307857,22,40,23
93,130,0.6358204,24,42,25
94,130,0.6339189,26,44,28
95,130,0.6270337,28,45,26
96,130,0.6181724,28,43,25
97,130,0.6088206,29,45,23
98,130,0.59935987,25,42,19
99,130,0.59025496,21,37,13
100,130,0.58074534,24,41,18
101,130,0.57158345,33,50,28
102,130,0.56180567,38,54,32
103,130,0.5506393,36,52,30
104,130,0.5394654,32,49,26
105,130,0.52899677,36,52,30
106,130,0.51818573,32,49,26
107,130,0.5071873,25,42,19
108,130,0.4956335,28,44,22
109,130,0.48365447,36,52,30
110,130,0.46933696,37,53,31
111,130,0.45074573,31,48,25
112,130,0.42676976,33,44,28
113,130,0.39859518,32,43,26
114,130,0.37316757,33,48,26
115,130,0.35745496,41,54,32
116,130,0.34869042,41,56,31
117,130,0.33929807,37,55,26
118,130,0.3261916,37,55,26
119,130,0.3129712,41,58,30
120,130,0.30193445,41,58,30
121,130,0.28858733,38,55,26
122,130,0.26531798,42,55,33
123,130,0.20731147,65,72,53
57,131,0.1969362,54,65,67
58,131,0.265474,42,56,56
59,131,0.29315698,37,55,52
60,131,0.31492665,31,52,49
61,131,0.33041868,36,59,53
62,131,0.33482948,22,49,41
63,131,0.3328647,23,50,38
64,131,0.33419082,38,56,51
65,131,0.34132278,38,53,49
66,131,0.3535823,32,48,43
67,131,0.36969337,23,38,33
68,131,0.3857926,19,34,30
69,131,0.39932624,21,36,31
70,131,0.41051477,26,43,33
71,131,0.4197311,30,47,37
72,131,0.42552695,19,36,26
73,131,0.429927,26,43,33
74,131,0.43943346,38,54,43
75,131,0.45473182,33,50,38
76,131,0.4725653,21,37,25
77,131,0.4865459,24,41,29
78,131,0.49513993,30,47,33
79,131,0.49951565,21,37,24
80,131,0.5023797,25,43,26
81,131,0.50708115,24,42,25
82,131,0.5142871,26,44,28
83,131,0.5212868,28,45,29
84,131,0.52768743,22,40,23
85,131,0.53425384,16,33,17
86,131,0.54274744,22,40,23
87,131,0.55484784,32,50,33
88,131,0.5693925,23,41,24
89,131,0.5862927,23,41,24
90,131,0.6019679,23,41,24
91,131,0.61341447,24,42,25
92,131,0.6208254,24,42,25
93,131,0.62424785,24,42,25
94,131,0.6227096,23,41,24
95,131,0.6169263,23,41,24
96,131,0.60875505,23,38,21
97,131,0.599221,29,45,23
98,131,0.58971256,25,42,19
99,131,0.5809595,17,33,10
100,131,0.5715882,23,40,17
101,131,0.5628767,40,55,33
102,131,0.5528128,42,57,36
103,131,0.5407285,32,49,26
104,131,0.5292541,28,44,22
105,131,0.51840484,29,45,23
106,131,0.5077158,28,44,22
107,131,0.4971257,23,40,17
108,131,0.4859555,26,43,21
109,131,0.47462496,36,52,30
110,131,0.46129203,37,53,31
111,131,0.44423524,34,49,28
112,131,0.4221037,36,50,32
113,131,0.39444542,34,45,29
114,131,0.36649632,33,48,26
115,131,0.3448651,41,54,33
116,131,0.3302926,44,57,36
117,131,0.3186624,41,56,31
118,131,0.30764928,38,54,29
119,131,0.2970002,41,57,29
120,131,0.28516972,43,57,30
121,131,0.2680937,43,54,28
122,131,0.23481712,49,55,30
123,131,0.16008067,75,77,59
57,132,0.16621494,58,66,67
58,132,0.24694292,41,55,55
59,132,0.2866471,42,59,56
60,132,0.3123803,34,55,52
61,132,0.33073983,22,47,40
62,132,0.33949754,37,64,55
63,132,0.34158888,21,45,38
64,132,0.34533644,24,43,37
65,132,0.3536944,25,41,36
66,132,0.36603796,23,38,33
67,132,0.3810602,19,34,30
68,132,0.39608654,16,31,26
69,132,0.40941402,13,30,25
70,132,0.42008436,17,33,24
71,132,0.42722347,21,37,28
72,132,0.42874277,21,37,28
73,132,0.4262493,25,42,32
74,132,0.4273101,33,50,38
75,132,0.4356566,28,44,32
76,132,0.44957912,19,36,24
77,132,0.4623339,30,47,34
78,132,0.47228694,33,50,37
79,132,0.47985554,19,36,23
80,132,0.48822492,11,28,13
81,132,0.4981611,22,37,24
82,132,0.50944144,32,48,34
83,132,0.5201898,32,48,34
84,132,0.52792704,23,38,25
85,132,0.5341903,16,31,18
86,132,0.5411894,23,38,25
87,132,0.5518506,34,50,37
88,132,0.56579894,24,40,26
89,132,0.58128804,25,41,28
90,132,0.59467745,25,41,28
91,132,0.60349166,26,42,29
92,132,0.6087533,25,41,28
93,132,0.6115577,23,38,25
94,132,0.6110951,21,36,23
95,132,0.6067005,19,34,19
96,132,0.59936017,17,31,12
97,132,0.5894734,28,42,24
98,132,0.5797679,26,41,23
99,132,0.5709308,18,32,13
100,132,0.56151736,25,40,22
101,132,0.5528294,42,55,38
102,132,0.5424718,41,54,37
103,132,0.5306124,26,41,23
104,132,0.51981616,21,34,17
105,132,0.50881106,23,37,19
106,132,0.49755317,24,38,21
107,132,0.48634985,25,40,22
108,132,0.47534606,31,45,28
109,132,0.46461892,36,50,32
110,132,0.4521385,37,51,33
111,132,0.43692663,33,48,30
112,132,0.41770044,37,51,30
113,132,0.39285156,32,47,25
114,132,0.364827,31,45,24
115,132,0.33848137,37,51,30
116,132,0.31702632,40,53,32
117,132,0.29974547,40,51,29
118,132,0.28606513,38,50,28
119,132,0.27516952,41,52,28
120,132,0.26353344,45,55,29
121,132,0.2438399,49,55,28
122,132,0.19127594,60,64,34
58,133,0.20867644,51,63,64
59,133,0.27145228,44,60,60
60,133,0.30339074,38,58,57
61,133,0.3267566,18,43,38
62,133,0.34187907,45,71,66
63,133,0.34958628,24,49,42
64,133,0.35728726,33,52,47
65,133,0.36721328,33,49,44
66,133,0.37927946,32,48,43
67,133,0.39266577,32,48,43
68,133,0.4062537,28,43,38
69,133,0.41952315,21,36,31
70,133,0.43022218,21,37,28
71,133,0.43602595,23,40,30
72,133,0.4344885,26,43,33
73,133,0.42661875,22,38,29
74,133,0.42097592,22,38,26
75,133,0.42470446,17,33,22
76,133,0.43577835,13,31,19
77,133,0.44717363,30,47,34
78,133,0.45834365,41,56,44
79,133,0.46854615,31,48,34
80,133,0.48087284,21,36,23
81,133,0.49444848,23,38,25
82,133,0.50880516,26,42,29
83,133,0.5220336,29,44,31
84,133,0.5310743,28,43,30
85,133,0.5371937,24,40,26
86,133,0.54262686,21,36,23
87,133,0.55068374,19,34,22
88,133,0.56158525,24,40,26
89,133,0.57407886,25,41,28
90,133,0.58473384,25,41,28
91,133,0.59133536,25,41,28
92,133,0.5953586,24,40,26
93,133,0.5980734,22,37,24
94,133,0.59844095,18,33,21
95,133,0.59488183,17,32,17
96,133,0.5885519,16,29,13
97,133,0.5791735,25,40,22
98,133,0.56953645,28,42,24
99,133,0.560446,21,34,17
100,133,0.55076396,24,38,21
101,133,0.54122,36,50,32
102,133,0.5307746,34,49,31
103,133,0.51984286,24,38,21
104,133,0.50972766,17,31,12
105,133,0.498786,19,33,16
106,133,0.48707575,22,36,18
107,133,0.4753075,26,41,23
108,133,0.46418792,32,47,29
109,133,0.45328197,33,48,30
110,133,0.44166946,32,47,29
111,133,0.42831033,29,43,25
112,133,0.4117234,32,47,25
113,133,0.39123815,29,43,22
114,133,0.36687404,28,42,21
115,133,0.3405984,33,44,24
116,133,0.31509018,33,44,24
117,133,0.29152188,33,42,23
118,133,0.2712923,40,45,25
119,133,0.25564602,47,50,28
120,133,0.24097954,51,53,26
121,133,0.21322727,68,68,37
122,133,0.14530836,64,60,40
58,134,0.16180141,57,66,67
59,134,0.24272786,45,63,63
60,134,0.2866166,40,59,58
61,134,0.31593114,28,52,50
62,134,0.3365,34,59,57
63,134,0.34905353,25,50,45
64,134,0.35980284,29,48,42
65,134,0.3713747,28,43,38
66,134,0.38386673,26,42,37
67,134,0.39710924,28,43,38
68,134,0.41098967,22,37,32
69,134,0.4251368,12,29,24
70,134,0.43596935,11,29,19
71,134,0.440579,17,33,24
72,134,0.43731105,25,42,32
73,134,0.42738333,18,34,25
74,134,0.41909647,21,37,25
75,134,0.42028335,22,38,26
76,134,0.42946064,16,32,21
77,134,0.44121414,25,42,30
78,134,0.4541613,36,52,40
79,134,0.46754652,32,49,36
80,134,0.48214686,26,42,29
81,134,0.49711922,25,41,28
82,134,0.5120888,24,40,26
83,134,0.5249857,24,40,26
84,134,0.5346066,26,42,29
85,134,0.54080343,26,42,29
86,134,0.54522806,22,37,24
87,134,0.5512819,16,31,18
88,134,0.55857617,23,38,25
89,134,0.5670269,23,38,25
90,134,0.57426876,24,40,26
91,134,0.578551,24,40,26
92,134,0.5814077,23,38,25
93,134,0.5837097,22,37,24
94,134,0.58431333,21,36,23
95,134,0.5813545,19,34,19
96,134,0.5759063,22,34,21
97,134,0.5682857,28,42,24
98,134,0.5592628,28,42,24
99,134,0.5499328,22,36,18
100,134,0.5400721,22,36,18
101,134,0.5296631,28,42,24
102,134,0.5191673,30,44,26
103,134,0.50870776,28,42,24
104,134,0.4983699,22,36,18
105,134,0.48747832,21,34,17
106,134,0.4759817,22,36,18
107,134,0.46415487,26,41,23
108,134,0.452667,29,43,25
109,134,0.44133103,29,43,25
110,134,0.4301846,26,41,23
111,134,0.41843626,24,38,21
112,134,0.40424773,30,44,23
113,134,0.38756734,28,42,21
114,134,0.36760056,30,41,24
115,134,0.34432226,31,42,25
116,134,0.31866774,32,41,25
117,134,0.2916991,34,41,22
118,134,0.2661109,45,48,29
119,134,0.24357438,58,57,34
120,134,0.21384433,60,58,32
121,134,0.15697993,79,74,50
59,135,0.19981481,42,54,55
60,135,0.26429352,40,56,57
61,135,0.29956925,41,60,59
62,135,0.3235097,18,43,41
63,135,0.33991644,22,47,44
64,135,0.35388398,31,50,47
65,135,0.3673705,28,43,38
66,135,0.38087407,26,42,37
67,135,0.39470634,28,43,38
68,135,0.4087885,23,38,33
69,135,0.42271453,16,31,26
70,135,0.43335566,17,33,24
71,135,0.43814555,24,41,31
72,135,0.43577236,18,34,25
73,135,0.42702404,16,32,23
74,135,0.41861534,28,44,32
75,135,0.4182526,34,51,40
76,135,0.4266,24,41,29
77,135,0.4400867,21,37,25
78,135,0.45529276,24,41,28
79,135,0.47152197,21,37,24
80,135,0.48731914,22,37,24
81,135,0.50191987,26,42,29
82,135,0.51491994,29,44,31
83,135,0.5255732,25,41,28
84,135,0.5343709,21,36,23
85,135,0.5401621,21,36,23
86,135,0.5444241,24,40,26
87,135,0.5489758,26,42,29
88,135,0.55378026,19,34,22
89,135,0.55922383,21,36,23
90,135,0.5636123,22,37,24
91,135,0.56570464,22,37,24
92,135,0.5671937,23,38,25
93,135,0.56902164,23,38,25
94,135,0.57003677,22,37,24
95,135,0.56781095,22,37,24
96,135,0.56278896,28,41,26
97,135,0.5568505,29,43,25
98,135,0.54901844,29,43,25
99,135,0.5396688,23,37,19
100,135,0.5296432,19,33,16
101,135,0.518924,22,36,18
102,135,0.5084703,28,42,24
103,135,0.49828988,32,47,29
104,135,0.48729357,28,42,24
105,135,0.47616434,24,38,21
106,135,0.46518037,23,37,19
107,135,0.45340836,24,38,21
108,135,0.44145584,25,40,22
109,135,0.42984152,24,38,21
110,135,0.41861343,22,36,18
111,135,0.40708986,22,36,18
112,135,0.39435965,30,44,26
113,135,0.38067114,29,43,22
114,135,0.36455128,32,43,26
115,135,0.34443006,34,43,28
116,135,0.32023612,36,41,26
117,135,0.29235056,41,43,25
118,135,0.2642326,56,54,34
119,135,0.23499154,73,68,44
120,135,0.18062751,66,59,31
59,136,0.15261847,50,57,59
60,136,0.23074198,25,42,45
61,136,0.27559528,28,49,49
62,136,0.30510953,23,47,47
63,136,0.32686517,25,47,45
64,136,0.3441311,28,47,43
65,136,0.35958853,32,48,43
66,136,0.37399694,30,45,41
67,136,0.3877611,23,38,33
68,136,0.40128398,24,40,34
69,136,0.41460663,30,45,41
70,136,0.42576292,30,47,37
71,136,0.43194202,25,42,32
72,136,0.43161395,19,36,26
73,136,0.42523968,12,30,21
74,136,0.41707188,13,31,19
75,136,0.4145952,25,42,30
76,136,0.42180228,28,44,32
77,136,0.4360683,19,36,24
78,136,0.45374596,16,32,19
79,136,0.47175717,19,36,23
80,136,0.48777592,23,37,26
